x=1, n=13, |dx| = 0.5
g,9,-3.4944311716407791912822603413554666255688107003953318515183295521e-4,1.4583620402792998905574274025148092450429510358444781855733096909e-5
g,10,-4.4039759631220127743833568425867122954521307702394425234975572242e-5,1.7586953966994464662430126124255663271000973913770011285044220664e-6
g,11,-4.4144845755480395731574208058301068155035601931628233248625017142e-6,1.2472118372357811351845358018967590888211295305630418886527609517e-7
g,12,-3.1887116829951982109278606231321335473373681777920687117005152054e-7,7.4322871354452091417429684467117557327853680876304700938789221622e-9
g,13,-1.5397359583558994275556634215636139271576067650285866604190101326e-8,1.5846727636248823555548970828532655805574734959870537535238397459e-10
g,14,-3.5646164072837146698361500141900758788786450693667416111449034047e-10,4.4119980012035242626395650340374670853011831054664253747597952525e-13
relative error = 1.4503128557e-32

x=5, n=13, |dx| = 0.5
,i,p_i,q_i
f,0,-5.0027883545651018386467197191534701788934474087563400009185717711e0,1.0000000000000000000000000000000000000000000000000000000000000000e0
f,1,-6.9134375929102332711263821836630684553130189181449804379405965098e0,1.1827930777862716272230242641805698232915338101158396911078055857e0
f,2,-5.3946368509111762959291959185201924446779784759413297713865847122e0,8.4228439010792007044892803362873289595644089458823417959975644040e-1
f,3,-2.8856689369060985636133362211626439404544769450933987926543276617e0,4.0870945374589151102618730204083731173525284946651148011372532130e-1
f,4,-1.1555393647059074200423658619154331383266481521076452800825706760e0,1.4935677285098465927479655506063926812834679138761451783237741009e-1
f,5,-3.5934100764240060654766133816962850715297260902282696843591834215e-1,4.1999667043648732037549331362342619848440494811277480207084364879e-2
f,6,-8.8295333255491884835797598384750377316833046098839378449795497734e-2,9.2583846980325459923180059725257208829378412693308814616367795772e-3
f,7,-1.7200169147811817671429013178784994062853608995388868916963999286e-2,1.5885178475576383576890666965858006138466885279424801797486349811e-3
f,8,-2.6355248094408633852152822384348917676464713863287827179628385626e-3,2.0937028073042400932945103515410413096705573394230980279481204496e-4
f,9,-3.1146656969187943851913044422952645466729007097455920854868619865e-4,2.0424771160765676074024086508713305428301142540615512752368527900e-5
f,10,-2.7376179107932219551237765980368655258271099514904352562350202455e-5,1.3894679412507399160342897759529157199804454093028303323175107131e-6
f,11,-1.6794907091925064960275195210439381103013927975247046109959075435e-6,5.8095138740697985772211444776294413970613210868672730282848714310e-8
f,12,-6.3669833926089076830988286148889705776254979902940812701610828187e-8,1.1079005818180819484352939595379389681768764125161847389992775203e-9
f,13,-1.1059859761347640214781257459204991282968656280970880296443742112e-9,-4.0003815009883418971228357717894411069177561421186667549304804660e-14
,i,p_i,q_i
g,0,-1.0008318463987980720730251553068175587952990361826274468310965936e1,1.0000000000000000000000000000000000000000000000000000000000000000e0
g,1,-1.3598480085291408999972080621890509789507463377771802788909498004e1,1.1600182592982746845086066663700718143126233369166657016430613633e0
g,2,-1.0717189374433200636451056596059685495704125589197222120707617788e1,8.3957087846855433067302548538137605092534034032283043781477141722e-1
g,3,-5.8243837238809222155985287478090448333098858875590394651803192379e0,4.1457902940008690799216831358431728224123969914622843755819840082e-1
g,4,-2.3878115442902899633280423330238747728091662609630367254258001031e0,1.5584892970522241147767272733997735911392755586869396080946754560e-1
g,5,-7.6434711944853272801447671235192799065916341636194705978336214249e-1,4.5270101766064205978360442262817663568404927003381033172279270499e-2
g,6,-1.9446678295491330882570792196760693431885140576625739889382673928e-1,1.0391295963495276717907062490489499057141549405618502212498930595e-2
g,7,-3.9459461761619064418783904363768978746034266789313042431433179581e-2,1.8679810085483529714915647457815854421607848269813650100769754412e-3
g,8,-6.3402603657470914501086492558380827626055549818386114724866914972e-3,2.6037250709993002191257227693192342301989340133204120066648004199e-4
g,9,-7.9197916991401997898435464216340938878973378699820847199521230081e-4,2.7133359221436432423575489242035953458180384400523829600292275639e-5
g,10,-7.4297432921615864747082575249516879350534659128319067940511662629e-5,2.0016845548248117787067246782057649409609396110542887956590348979e-6
g,11,-4.9291340440314417033241596697770330201232655798200708083497201616e-6,9.2718952664388390215425676057084928294475655927519010684531889410e-8
g,12,-2.0584474233814449673966678630237668369796660985118931535510711127e-7,2.0306747528002897225092589077291226362477901935983853490419207668e-9
g,13,-4.0566244667296715920623535782212472133153971923240725277016304715e-9,-4.2534293545415086224374322893779545139350947640954675957027043018e-14
relative error = 1.9010162597e-31

x=6, n=13, |dx| = 0.5
,i,p_i,q_i
f,0,-6.0007025630987215740488925223534354863102967458468303263368038613e0,1.0000000000000000000000000000000000000000000000000000000000000000e0
f,1,4.4177183399660845988861321259078086748022062644310635098272953307e1,-7.5284871312142977082506452670977993628047124309758783097926467791e0
f,2,1.6025375040215462017272860086645510618843017991682149480304123622e1,-1.4173124820639915779022241800434407757499356984115688535272496382e0
f,3,-2.6408932571353021551190492550588625608441305724744133883675198943e1,4.6378263977768265195806986953840691770715145680589451298592617893e0
f,4,-3.2307969373323256122450776555210655610569158807908253985872467197e1,4.6116579789534302889892275794765224735036144090851714331710621739e0
f,5,-1.8232651436455636223467136121171684315975565452886998807458253767e1,2.2701913149106286790713438076535410070102552787382252401584176306e0
f,6,-6.6146486304621898425333499821162100510333368899699265114964926754e0,7.2406983404818432556080864442250564113237931968716945851257993174e-1
f,7,-1.6947418582334009891632279149213202065196733666966843001903740828e0,1.6177956580063402274741541400010471228094059007556115613611520317e-1
f,8,-3.1823630391465402752152399872509258067142447841753044610105522887e-1,2.6075941309067794419316183417963751206404598938841618919150586287e-2
f,9,-4.4284427991189198198777598579084271918012402469913184683994803961e-2,3.0347995098626802825478819181579223035828770101495091044773365507e-3
f,10,-4.5252409998283916681548060532155329020724436482359518252378985721e-3,2.4839650487366775580350630778044170041047026598995067762265516750e-4
f,11,-3.2734588129314929179792727347755109164088752832082280382119357225e-4,1.3159563379605936664481420646680009083928623927425416531056986821e-5
f,12,-1.5250841151874717882705908311710331483234245973687064571788409750e-5,3.4843766717000554513825303656782921939439362202288152296873344750e-7
f,13,-3.4840166872459760391305676280701586414638519986427125668973338990e-7,-7.1887676508715989934510762746524071331861336400012673489796344426e-13
,i,p_i,q_i
g,0,-1.2002104642260675537746752092136076479037508732350784187735745117e1,1.0000000000000000000000000000000000000000000000000000000000000000e0
g,1,-2.2892231022712642831100094370660607750962754466402479203990312736e1,1.7409560563538553666892436607700919183299507853619637409226022014e0
g,2,-2.2577382699621379387153979481675544670003333372173296182047172113e1,1.5912652124908380644333839245451728274449400676763992128451606589e0
g,3,-1.4558149815903215424910320514210840557823336890829406789638722253e1,9.4797319351265663012190366299394590076652871654602395401688809861e-1
g,4,-6.7373376631465545406012685962446228672323219953316477973004551278e0,4.0344952764285182346896793009149115720426925978561963356485512194e-1
g,5,-2.3399911416164334026033755631552250492411267021345715990447484257e0,1.2775796810102356211209336134653235710499499973917340438115984306e-1
g,6,-6.2432577361790895978114574118583615015785471517118090101894724168e-1,3.0734027002178539034545572979867918554592726145983718058272653040e-2
g,7,-1.2928448031917845961429319294552727643691201772716356896377783250e-1,5.6513864013903253467296489806179087138257997633566039428225725829e-3
g,8,-2.0796131738154144648675109995639381071619224759929462849521365181e-2,7.9111076073644738997726266907246710092630836809327651414328702187e-4
g,9,-2.5764217811263281964551637611395520769011857117483929923783019748e-3,8.2850840415622656898913311248215113548471371132399662615181340889e-5
g,10,-2.4064026069503967029513282409679556445110695687855999166790471763e-4,6.2446810784419066485813767947144894148264457595671767933608371848e-6
g,11,-1.6198036706975149551286364134306486245474143916895545094568758501e-5,3.0908528189593990889313673533997097580271522185282841534875019564e-7
g,12,-7.1081257054951585688892449376199265917665775646806468709669239476e-7,7.7176008036952298159832102059650827081837295388845105627241515222e-9
g,13,-1.5433389876822433397064066735585653524147475132515640907775436530e-8,-1.8803551091976854470454772351108237577801487234296299000328731627e-14
relative error = 8.4896387334e-32

x=7, n=12, |dx| = 0.5
,i,p_i,q_i
f,0,-7.0001759922169523204836391740801999722072142195825694275459080166e0,1.0000000000000000000000000000000000000000000000000000000000000000e0
f,1,-1.0844742215596702401619659622430674445503592259514063833117737065e1,1.4063912164863154204094170341043645508736767655958426217288404075e0
f,2,-7.9745208357382953113877572903536633446360183712478970297860848669e0,9.3830551563241092540365835596838091025540637176905876306917072591e-1
f,3,-3.6541849392736177493809185311239527665644887191047742623775117547e0,3.8798290487945645608335246887605066117834975958083826011086222025e-1
f,4,-1.1595356607904075704194561999610960573561257156169566289631410512e0,1.1022173865995026988396645133527704003674769306441716608506107999e-1
f,5,-2.6862564082119379021544547212468019516854109098020163574145869003e-1,2.2629134285876600725629894588720802908450227357380542338066318549e-2
f,6,-4.6744533591521419739715268885229862698791466789479008324012701473e-2,3.4450582284771343387755635604177264146592015511734349169118046130e-3
f,7,-6.1905953807883716036720009612456978648859112341183800747564902275e-3,3.9221949699308331065034344032013483194960671948001925682423419222e-4
f,8,-6.2383776757664960411954964765915235992461264572485902635445385819e-4,3.3088280612708814310108735669783486244696207033729724534257925983e-5
f,9,-4.7068430162194707740612628601041363633162790688564614572084202126e-5,1.9971759248720333159799953399187706281078444624069531928969984001e-6
f,10,-2.5510391275406415430826641198694180829399899312352843138537350390e-6,7.9121883686286527220322275566387357309845139389013957350834309782e-8
f,11,-9.0329734864280612013822302221897486302004538621411051577104061940e-8,1.6012250833583118655082801671590733257906809196741523032196753581e-9
f,12,-1.6012599510643391121790365388135615329720454081455325385453559518e-9,6.0244732416288512284009999432864085578587274334386954943298816839e-16
,i,p_i,q_i
g,0,-1.4000527783942911984788142107599745563015481873303006373130005682e1,1.0000000000000000000000000000000000000000000000000000000000000000e0
g,1,-2.1180988438743997892352569177440435784722076374003756207641908286e1,1.3700711603640684638997345502092092334176976462183804523247686607e0
g,2,-1.5316805004928748181765499767061307713547598982977383773853769875e1,8.9833459800093994588871169544138591868301493166015786493811320761e-1
g,3,-6.9347017136994585758109892100794810431779620464234627044711865674e0,3.6700252877817004850061740589379841635630311174423395172675557801e-1
g,4,-2.1814837781897610107843110037537807421134626594482071322916035172e0,1.0339121516384515051462917798371383449456187281421169272790234957e-1
g,5,-5.0217510680168123147875224405539762477536847881941389739809575840e-1,2.1099486603655056305007675242855076402747627751524155839206007074e-2
g,6,-8.6964333351161397305513350518336021992568470522339042540356735221e-2,3.1975267937785530526574204872837447860596272468328025987297504086e-3
g,7,-1.1472166816652117040761442413054863344047077480559076552849671665e-2,3.6265091957837252950940561733396311014760112524975714796400132230e-4
g,8,-1.1521473032050846213099671693061259830507226944262059605638895042e-3,3.0488885168178862421730183594514085437853779108268464819101063068e-5
g,9,-8.6658590096304054123581735821250277439369641546751919619312771116e-5,1.8343623481621688092783278347593775812399653087457480223033911412e-6
g,10,-4.6840201439476045804699732926753123657702104497409519766167033362e-6,7.2518952296420228534883633114803369312726031183278374175239632039e-8
g,11,-1.6563736736801986847553977233363734510102027448490182704436404605e-7,1.4715446578219435198816901603057368863653348560995587354262352536e-9
g,12,-2.9431935670851596470925752125004390855592668319991489780724570690e-9,9.0511409151569948409750300693527386572654670822200208012563868633e-16
relative error = 2.7410565942e-33

x=8, n=11, |dx| = 0.5
,i,p_i,q_i
f,0,-8.0000440201721963206649914350200007246218306033217231929440379935e0,1.0000000000000000000000000000000000000000000000000000000000000000e0
f,1,-8.2253735759024721285915014833197279719965780828992146092449088266e0,9.0317435408667499106921415875576524947174353148816776017239020891e-1
f,2,-3.8955113958931204952303714308629378360288010757510183454006134387e0,3.7404167566882929520579350540731739455872171047545256759707143975e-1
f,3,-1.1133525219177781972245896724008604953436144064888799955899029723e0,9.2413867412705556308170753760497497628241646113025247903921522990e-2
f,4,-2.1189801944434785741112451657074879203003709592127505964270872101e-1,1.4935524411990279733413171738414624790647817988700668990681228770e-2
f,5,-2.7859032232220636460546672128603770933935658462637664710383434660e-2,1.6154386284073529832830398068102105287257573186411179621533106210e-3
f,6,-2.5073243975932577248800378605049532152597322551410610995791967289e-3,1.1148536268547166803386099816091550201422500689707079862009930332e-4
f,7,-1.4147430835900613181641452114833536656488620396065990170590085132e-4,3.7487014264355695551110213551307716204008245262906168189030779036e-6
f,8,-3.0735845182928610052782353334866392333188968023289351103323789935e-6,-8.4400442160166263590380102784428174538196508208675603484351574396e-8
f,9,2.0164805955681303397888492698824332117307438624627467517127597221e-7,-1.4655026935309039355512644690434624167294675073543078563659610083e-8
f,10,1.8774827437743324878749512795405603333216812555066663339041331592e-8,-5.1502786575011724757478510015064949461511180083053711966180219283e-10
f,11,5.1504493060572101310859975621639536621048881721926547890704154682e-10,-2.5731479784129543466566656359842753468802722481114308777446835732e-16
,i,p_i,q_i
g,0,-1.6000132048436179308934714717830886052504735180008083956822040764e1,1.0000000000000000000000000000000000000000000000000000000000000000e0
g,1,-1.5008113842111686397020187353487997489180666338492772215401367642e1,8.1301184348353031737774719810966020187012895274859208241551660765e-1
g,2,-6.1746823628047189092003961483819584873985397990381587117437367380e0,2.8429019612361010939817929753640547739132487622757987444417888074e-1
g,3,-1.3794556152802426290173671159292849075120748199316247634450566810e0,5.0679750424867673513194282443982623904271867613822890994019316179e-2
g,4,-1.5132551064863685351813476226952246290602156299279539560652152683e-1,3.1228855882595988399866944216248871004619802333812377793298520392e-3
g,5,3.9643268433915958448908975298667986604511237960851759454829062378e-3,-6.3813106163297428554908713352476559515301063726059483918386271354e-4
g,6,4.3444011426114285936127292142145937881802179457206083989952315430e-3,-1.9175947280689146074987789410831169369292840758464157653573881941e-4
g,7,7.8957262812922492101614019917466958609789495481984710607979600140e-4,-2.5378154267940698218810239191600639805685098827504820227546159081e-5
g,8,8.3353411640384707069681069266496789479067759525371281330291679476e-5,-2.0373468588840563081814904333147076885673447347845141536811495039e-6
g,9,5.6644502181950777250035348988595088287749125159102008108189081141e-6,-9.9357269407672929583309756656253072684545112782270961266878967107e-8
g,10,2.3685269469094508322209378433577895183703126071449993400334856470e-7,-2.3837843982488742377165626114359186542968058586519257457099150877e-9
g,11,4.7676695133380758474052673677436270379995974198250164085292827753e-9,-7.8043840752900325657823728350711011559592734637532884056858217568e-16
relative error = 2.0548560381e-33

